class,gender,age,apex_duration_positive,apex_duration_negative,apex_duration_full,apex_duration_ratio_positive,apex_duration_ratio_negative,apex_maximum_amplitude,apex_mean_amplitude_full,apex_mean_amplitude_positive,apex_mean_amplitude_negative,apex_std_amplitude,apex_total_amplitude_positive,apex_total_amplitude_negative,apex_net_amplitude,apex_amplitude_ratio_positive,apex_amplitude_ratio_negative,apex_maximum_speed_positive,apex_maximum_speed_negative,apex_mean_speed_positive,apex_mean_speed_negative,apex_maximum_acceleration_positive,apex_maximum_acceleration_negative,apex_mean_acceleration_positive,apex_mean_acceleration_negative,apex_net_amplitude_duration_ratio,apex_left_right_amplitude_difference
1,1,39,0.28,0.6,0.88,0.3181818181818182,0.6818181818181818,0.0015453942403778065,-8.993127518646985e-05,0.0004312104799755983,0.00047702080122712006,0.0004359096345008905,0.003018473359829188,0.007155312018406801,-0.004136838658577613,0.2966912754309109,0.7033087245690891,0.07726971201889032,0.07726971201889032,0.021560523998779915,0.023851040061356004,0.07726971201889032,0.049020034806002144,0.006938622689595479,-0.013877245379190958,-0.009401906042221847,0.21209509169956997
0,0,45,2.12,0.04,2.16,0.9814814814814815,0.018518518518518517,0.004965360994020673,0.0006279123801433192,0.0008891542708661523,3.1747845157137355e-05,0.001008826072862085,0.04712517635590607,3.1747845157137355e-05,0.047093428510748936,0.999326761749308,0.0006732382506919644,0.24826804970103367,0.0015873922578568678,0.0444577135433076,0.0015873922578568678,0.21285778994890037,-0.0031747845157137355,4.349019884539364e-05,-0.0031747845157137355,0.04360502639884161,0.27533344765945944
1,1,12,0.4,0.92,1.32,0.30303030303030304,0.696969696969697,0.0019716647298622103,-0.0003963469740660478,0.0011672310304435274,0.001317418177632153,0.0012648873523499842,0.011672310304435274,0.03030061808553952,-0.018628307781104247,0.27809139729271776,0.7219086027072822,0.09858323649311052,0.23149801359279576,0.05836155152217637,0.06587090888160765,0.09858323649311052,0.13872567581926232,0.026413876931474064,-0.03044745683467117,-0.02822470875924886,0.0275863764315733
0,0,9,0.32,0.36,0.68,0.47058823529411764,0.5294117647058824,0.0030355333053574407,0.00012729621671701483,0.001275031940921198,0.000680752954713901,0.0009617610183654337,0.010200255527369584,0.006126776592425109,0.0040734789349444744,0.6247464605035546,0.37525353949644535,0.15177666526787204,0.07780237982417115,0.0637515970460599,0.03403764773569505,0.1497131447440514,0.0756267048848791,0.004921330793269699,-0.012029919716881486,0.011980820396895513,1.5254684364691893
1,0,36,0.68,0.56,1.24,0.5483870967741935,0.45161290322580644,0.004310642856570679,0.00019517928147218483,0.001021601488540495,0.00047374034458701794,0.0008825755984066061,0.017367225305188416,0.006632364824218251,0.010734860480970165,0.7236467461129004,0.27635325388709964,0.21553214282853395,0.05912667601022381,0.05108007442702475,0.023687017229350897,0.21553214282853395,0.044919886976246826,0.004264130496926255,-0.013402057278694543,0.017314291098338975,0.16913828006279813
1,1,17,0.16,0.84,1.0,0.16,0.84,0.002867534141268946,-0.0011357485943645634,0.0017344026927741951,0.002493693073603777,0.0026383427338855557,0.0069376107710967805,0.05236755454567932,-0.04542994377458254,0.11698156027455313,0.8830184397254469,0.1433767070634473,0.5698582530459295,0.08672013463870976,0.12468465368018886,0.5698582530459295,0.40320424837482216,0.0680610141023919,-0.06225198730379342,-0.09085988754916506,0.03686967595266424
0,1,12,0.6,0.88,1.48,0.40540540540540543,0.5945945945945946,0.004086673574797972,-0.0019147624538332253,0.0016537143819410109,0.005218161411785307,0.005060627161582616,0.024805715729115163,0.11479955105927675,-0.08999383533016159,0.17768466978194078,0.8223153302180592,0.2043336787398986,1.1526005600451472,0.08268571909705054,0.26090807058926535,0.2033932457739196,0.8903161183802633,-0.000405035633182597,-0.007314946287914373,-0.12161329098670486,0.8894689566645674
0,0,41,1.0,0.32,1.32,0.7575757575757576,0.24242424242424243,0.0021909563721832503,0.00019281823522519618,0.0006312850063642949,0.0009363676305529922,0.000831805686000773,0.015782125159107374,0.007490941044423938,0.008291184114683436,0.67812831455413,0.32187168544586997,0.10954781860916252,0.1316737265980139,0.03156425031821475,0.04681838152764961,0.10954781860916252,0.045211256214466866,0.00017293879400225766,-0.019061629385193346,0.012562400173762783,0.19966632171933052
1,1,11,1.24,0.32,1.56,0.7948717948717948,0.20512820512820512,0.001881444668435761,0.0002904738896721881,0.0007702373298772579,0.0008061154807329635,0.0007959027387035422,0.023877357226194995,0.006448923845863708,0.017428433380331287,0.7873486752120932,0.21265132478790688,0.09407223342178805,0.17784604391398728,0.038511866493862894,0.04030577403664817,0.08548106452039295,0.16315190909564903,0.002393666365489139,-0.015259623079993262,0.022344145359399086,0.13992431074171918
0,1,11,3.92,0.0,3.92,1.0,0.0,0.010423332569379884,0.0012809694174790716,0.0014508939320426219,0.0,0.0017668544050202146,0.14218760534017694,0.0,0.14218760534017694,1.0,0.0,0.5211666284689942,0.0,0.0725446966021311,0.0,0.4375790805989044,0.0,0.0,0.0,0.07254469660213109,0.09344563605617033
0,1,36,1.96,1.16,3.12,0.6282051282051282,0.3717948717948718,0.0030189118293083572,7.915398516100755e-05,0.0007453537853323815,0.0008554326095675026,0.0007894968044057592,0.036522335481286694,0.024807545677457576,0.011714789803829118,0.595506379455611,0.404493620544389,0.15094559146541786,0.1548438562040899,0.037267689266619074,0.04277163047837513,0.16810452993496483,0.13271756681755842,0.010943546656038873,-0.04452891397974438,0.007509480643480204,0.20868334967146807
1,1,21,0.64,1.52,2.16,0.2962962962962963,0.7037037037037037,0.0012959195046176042,-0.00030963888216475535,0.0004952169166657014,0.0009174224582890774,0.0009475639471167885,0.007923470666651222,0.03486205341498494,-0.026938582748333717,0.18519045487284402,0.814809545127156,0.06479597523088021,0.28678120932991713,0.02476084583328507,0.04587112291445387,0.12012625813496158,0.21071347558298537,0.008020548684235101,-0.01013121939061276,-0.02494313217438307,0.06269975168814997
1,1,32,0.16,1.04,1.2,0.13333333333333333,0.8666666666666667,0.0027342618981319733,-0.00028337453127065114,0.0008879298837161376,0.0006379595374351732,0.0006950013592103848,0.0035517195348645503,0.016586947973314503,-0.013035228438449953,0.176363184576242,0.823636815423758,0.13671309490659866,0.11462268540350928,0.04439649418580688,0.03189797687175866,0.12244082764207298,0.08358293225346758,0.009513393524296365,-0.007327483262716304,-0.02172538073074992,0.05686967578359514
0,0,43,0.4,0.68,1.08,0.37037037037037035,0.6296296296296297,0.009373678878871416,-0.0003705501151750162,0.003112950345200072,0.0026376386890280185,0.003599308089231154,0.031129503452000717,0.04483985771347632,-0.013710354261475599,0.4097639229082656,0.5902360770917344,0.4686839439435708,0.5377793051907276,0.1556475172600036,0.13188193445140092,0.46418668694857,0.4979046336639703,-0.011122109357667033,-0.0034813886865208274,-0.025389544928658518,0.29959762587573013
1,0,11,0.96,0.96,1.92,0.5,0.5,0.006160521408701269,-0.00035033191683553875,0.0024812428396051253,0.0034008641212984144,0.004469204786968362,0.05954982815052301,0.08162073891116195,-0.02207091076063894,0.4218289222037516,0.5781710777962483,0.30802607043506347,1.2158284836754851,0.12406214198025627,0.17004320606492074,0.28183170631796983,0.5343765310421411,0.01867079936027667,-0.031317359605697224,-0.02299053204233223,0.009303471368527086
1,0,55,0.72,1.28,2.0,0.36,0.64,0.008751662983325303,-7.189868754169677e-05,0.002036060997160206,0.0013137968598284679,0.00185567217138182,0.03664909794888371,0.04204149951451097,-0.005392401565627258,0.46573668430884835,0.5342633156911516,0.4375831491662652,0.2008385905598653,0.10180304985801031,0.06568984299142339,0.2882622838130511,0.16826074696431603,0.005552168309712534,-0.0072872209064977,-0.005392401565627258,0.3403501795006724
0,0,35,0.72,0.04,0.76,0.9473684210526315,0.05263157894736842,0.003999123401827398,0.0010159426326943333,0.0014912818193989054,0.0004285642991276317,0.001090050152031709,0.026843072749180297,0.0004285642991276317,0.026414508450052665,0.9842853475070642,0.01571465249293577,0.1999561700913699,0.021428214956381586,0.07456409096994526,0.021428214956381586,0.10984044547331928,-0.021428214956381586,0.0008928422898492328,-0.021428214956381586,0.06951186434224385,0.09717992940737737
0,1,10,3.28,4.2,7.48,0.4385026737967914,0.5614973262032086,0.0026785513131094563,-4.946728217907835e-05,0.0006340741721971719,0.0006643127278329259,0.0006590053434883328,0.051994082120168095,0.06975283642245722,-0.017758754302289126,0.4270669249173993,0.5729330750826007,0.1339275656554728,0.1339275656554728,0.03170370860985859,0.0332156363916463,0.2678551313109456,0.13145506916286687,0.010354812901883104,-0.024950168230251674,-0.004748330027350034,0.03735214164164711
1,0,13,0.32,0.4,0.72,0.4444444444444444,0.5555555555555556,0.0029798443113203676,2.0396468574338892e-05,0.0013036285424501831,0.0009817134282371297,0.0011842924661781503,0.010429028339601465,0.009817134282371298,0.0006118940572301668,0.5151113588450112,0.4848886411549888,0.14899221556601838,0.14452157805835975,0.06518142712250916,0.04908567141185649,0.2890431561167195,0.03017228850483722,0.03482798271509336,-0.05832864014023387,0.001699705714528241,0.08795420555088482
0,0,9,4.04,3.36,7.4,0.5459459459459459,0.4540540540540541,0.005381071664655179,0.0001353422346412043,0.0009375724125006309,0.0006971242501590734,0.001074806523776617,0.09469481366256371,0.05855843701336216,0.03613637664920155,0.6178975861517504,0.38210241384824956,0.26905358323275896,0.25937116439730956,0.04687862062503155,0.03485621250795366,0.2436737591100413,0.24474477238766168,0.004140090000191767,-0.009493527712149013,0.009766588283567986,0.04885939553370919
0,1,9,0.32,2.16,2.48,0.12903225806451613,0.8709677419354839,0.0015937506904892818,-0.00043368287418632523,0.0008843456687291362,0.0007815384844245451,0.0007658351724897394,0.00707476534983309,0.04220307815892543,-0.035128312809092344,0.14356889113006008,0.8564311088699399,0.07968753452446409,0.1389423091009756,0.04421728343645681,0.03907692422122726,0.09638081839540291,0.1345133501062301,0.009835525100682085,-0.006601201477382215,-0.02832928452346157,0.05550844341426394
0,0,8,1.0,0.16,1.16,0.8620689655172413,0.13793103448275862,0.008291832686568301,0.0017018869141462796,0.002692873605483981,0.0006625343498852243,0.002437834271103635,0.06732184013709952,0.0026501373995408972,0.06467170273755862,0.9621257324311984,0.03787426756880164,0.41459163432841506,0.0447929019050497,0.13464368027419904,0.033126717494261215,0.2961928810944592,0.021090466760048665,0.0013573606637893847,-0.011198225476262424,0.1115029357544114,0.10058750798907273
1,1,51,0.68,0.44,1.12,0.6071428571428571,0.39285714285714285,0.004062468790366092,0.0002050485704005082,0.0009404305864705048,0.0005399945473066981,0.0009428831553702496,0.01598731996999858,0.00593994002037368,0.010047379949624902,0.7291070556475471,0.27089294435245287,0.20312343951830458,0.08430244961258326,0.04702152932352524,0.026999727365334906,0.20312343951830458,-0.006285324888505306,0.0059681992754062755,-0.022524701002521717,0.017941749910044467,2.529065429569328
0,1,13,0.12,0.04,0.16,0.75,0.25,0.006047173919041859,0.0001884684427871692,0.002170779828489122,0.003873781286446998,0.0019859846084485,0.006512339485467367,0.003873781286446998,0.002638558199020369,0.6270232773604668,0.37297672263953313,0.30235869595209297,0.1936890643223499,0.10853899142445611,0.1936890643223499,0.2802203444376372,-0.1936890643223499,0.0,-0.1936890643223499,0.03298197748775461,2.1780709375323184
1,0,34,0.48,0.08,0.56,0.8571428571428571,0.14285714285714285,0.0037518651302389516,0.000351033476684885,0.0010698960912442028,0.00045180744382217197,0.0008742268332221809,0.012838753094930433,0.0009036148876443439,0.011935138207286089,0.9342460565173251,0.06575394348267496,0.18759325651194758,0.03629240590144467,0.05349480456221014,0.0225903721911086,0.14645739867786278,-0.008888338480772529,0.002628166138182641,-0.04073657514183093,0.04262549359745032,0.14181648330451374
1,1,27,0.08,0.64,0.72,0.1111111111111111,0.8888888888888888,0.0019173535470269343,-0.0005324418698455254,0.0019086906943416304,0.0012701924596184092,0.0011957168089715261,0.003817381388683261,0.020323079353894546,-0.016505697965211286,0.15813208494195571,0.8418679150580443,0.09586767735134671,0.22169547394267353,0.09543453471708152,0.06350962298092046,0.09586767735134671,0.14656329234947751,0.01711758832935926,-0.016391376144134565,-0.045849161014475795,0.0448410631982049
1,0,31,0.36,1.12,1.48,0.24324324324324326,0.7567567567567568,0.008247255713499713,-0.00018582327017834926,0.0025986061259710824,0.001180366613679068,0.0018765859432205761,0.023387455133739743,0.033050265183013905,-0.009662810049274162,0.4143940436020257,0.5856059563979743,0.41236278567498563,0.18008628616592026,0.12993030629855412,0.0590183306839534,0.13156534268700115,0.14139188254085888,-0.007971248062687637,-0.01138371588534042,-0.013057851417938056,0.2837417149593892
1,0,43,0.28,0.36,0.64,0.4375,0.5625,0.0024861149149458805,-1.1960226511265049e-05,0.0013446877760959763,0.0010790911217170513,0.0011777345923850821,0.009412814432671834,0.00971182009545346,-0.0002990056627816262,0.4921827091037505,0.5078172908962495,0.12430574574729403,0.13032041201833655,0.06723438880479882,0.05395455608585256,0.11966799899528757,0.08041999487121698,0.0004040572762860813,-0.008113246201044453,-0.0009343926961925819,0.23483521369769544
0,1,42,0.0,0.04,0.04,0.0,1.0,0.0,-0.00011972316200337119,0.0,0.0008380621340235983,0.0003167577128352177,0.0,0.0008380621340235983,-0.0008380621340235983,0.0,1.0,0.0,0.041903106701179915,0.0,0.041903106701179915,0.041903106701179915,-0.041903106701179915,0.008380621340235983,-0.041903106701179915,-0.041903106701179915,0.38982535820041164
0,0,26,3.24,0.56,3.8,0.8526315789473684,0.14736842105263157,0.003271755351393568,0.00032906098395863484,0.0006118445525046709,0.0004373827764527533,0.0005625255891726793,0.04955940875287834,0.006123358870338547,0.043436049882539796,0.890031348445665,0.10996865155433504,0.1635877675696784,0.04757843411162255,0.03059222762523355,0.021869138822637666,0.1251192747358021,0.03931966168940759,0.0011567709100341675,-0.012197146845424611,0.022861078885547257,0.11726525633743563
1,1,50,0.92,0.2,1.12,0.8214285714285714,0.17857142857142858,0.0034491808971796045,0.00024138528045997013,0.0006125771136228122,0.0007419413107091933,0.0007325567984299053,0.014089273613324682,0.003709706553545966,0.010379567059778716,0.7915775781102973,0.20842242188970275,0.17245904485898023,0.08503888086678346,0.030628855681140613,0.03709706553545966,0.12226471616465506,-0.007772625277358003,0.007155223339218571,-0.052948652710217425,0.01853494117817628,0.14301532739025952
0,0,9,0.04,1.08,1.12,0.03571428571428571,0.9642857142857143,0.0015478372415070885,-0.0015722271029654836,0.0015478372415070885,0.0024447832764108116,0.002453114109179348,0.0015478372415070885,0.06600914846309192,-0.06446131122158483,0.022911579392769117,0.9770884206072309,0.07739186207535442,0.5801477419903167,0.07739186207535442,0.12223916382054058,0.07739186207535442,0.5582664918992175,0.0005253668596315,-0.0012144498560376052,-0.11510948432425862,0.5262564770481963
1,0,49,0.16,1.32,1.48,0.10810810810810811,0.8918918918918919,0.001919559891218836,-0.0004992920239376179,0.0012432311921529993,0.00107362843117596,0.0010893291503772469,0.004972924768611997,0.035429738228806684,-0.030456813460194687,0.12308408405974913,0.8769159159402509,0.0959779945609418,0.28494850972491936,0.06216155960764996,0.05368142155879801,0.10607625499768347,0.16472551273837843,0.01421978611773026,-0.02026917378495868,-0.04115785602729012,0.13214075447444654
1,0,10,1.52,0.08,1.6,0.95,0.05,0.0026971887473314915,0.0005134079163502529,0.0008014372810443763,0.0005951827238609431,0.0006783134529665974,0.030454616679686297,0.0011903654477218861,0.02926425123196441,0.9623837535148774,0.037616246485122615,0.13485943736657457,0.04691950655991706,0.04007186405221881,0.029759136193047153,0.12260584774222982,0.03432074073373981,0.0011021902293721169,-0.029759136193047153,0.036580314039955514,0.2223114158048997
1,0,16,0.44,0.92,1.36,0.3235294117647059,0.6764705882352942,0.003794990377043006,-4.5629872222987846e-05,0.0007482306364317722,0.0005145781263637189,0.0005729044520754936,0.008230537000749494,0.011835296906365533,-0.0036047599056160395,0.4101766733866503,0.5898233266133497,0.1897495188521503,0.058233045055733346,0.03741153182158861,0.025728906318185942,0.1897495188521503,0.04913051031381621,0.0040621360064879205,-0.009713803493775462,-0.005301117508258881,0.06040615829090215
1,1,23,0.0,1.72,1.72,0.0,1.0,0.0,-0.0018995315706915187,0.0,0.0021645824875321956,0.002405005361445952,0.0,0.09307704696388441,-0.09307704696388441,0.0,1.0,0.0,0.5912921880698307,0.0,0.10822912437660977,0.210832247835524,0.4071852885393079,0.0770892451372814,-0.01424778090472399,-0.10822912437660978,0.3323561807921957
0,1,55,1.56,0.52,2.08,0.75,0.25,0.0023230444441221243,0.00033093174156738613,0.000979949532930002,0.0009288018615728136,0.0009261416952167497,0.03821803178427008,0.012074424200446576,0.026143607583823503,0.75991579722979,0.24008420277021003,0.11615222220610621,0.11500520066193287,0.0489974766465001,0.04644009307864068,0.10909585236708597,0.08410985059406073,0.003181465449225792,-0.02472209637746978,0.025138084215214906,0.1691333560985924
0,1,12,1.12,1.48,2.6,0.4307692307692308,0.5692307692307692,0.006559851670032257,-0.00011929374488180199,0.0015257120759506867,0.001467335983247406,0.0017892348885353011,0.04271993812661923,0.05429143138015402,-0.011571493253534793,0.4403601180337585,0.5596398819662415,0.32799258350161287,0.3310006432018564,0.07628560379753435,0.0733667991623703,0.317204840634,0.26110211952556917,0.01135268693587915,-0.018102933222077563,-0.008901148656565225,0.1935052627972154
0,1,9,0.08,0.0,0.08,1.0,0.0,0.0008819775643678085,0.00021063203274531705,0.0005265800818632926,0.0,0.00038254367080088966,0.0010531601637265853,0.0,0.0010531601637265853,1.0,0.0,0.044098878218390425,0.0,0.026329004093164632,0.0,0.035539748250451586,0.0,0.0,0.0,0.026329004093164632,0.32206256931563715
1,0,11,1.36,0.96,2.32,0.5862068965517241,0.41379310344827586,0.009334694179662262,0.0005322451656922335,0.002606400640578253,0.0017851890637553547,0.0026878468586325525,0.0886176217796606,0.04284453753012851,0.04577308424953208,0.6740922425504525,0.3259077574495474,0.4667347089831131,0.32316482646476685,0.13032003202891262,0.08925945318776773,0.439997980896345,0.2662208345059591,0.0009800525894876526,-0.002490966998281117,0.039459555387527656,1.1514770933755447
0,0,22,0.4,0.12,0.52,0.7692307692307693,0.23076923076923078,0.00442477177165379,0.000446481548876889,0.0017474090769739382,0.0018063629833544592,0.0015496304136479156,0.01747409076973938,0.005419088950063378,0.012055001819676003,0.7632880614930119,0.2367119385069881,0.22123858858268952,0.22123858858268952,0.0873704538486969,0.09031814916772296,0.22123858858268952,-0.004194582164301908,0.011598255014733347,-0.09031814916772296,0.046365391614138475,0.11115794345460127
0,1,14,0.76,0.36,1.12,0.6785714285714286,0.32142857142857145,0.0013198610707078062,9.935433521675126e-05,0.0004455225805686773,0.0004327366234260345,0.0004214523981714611,0.008464929030804869,0.0038946296108343104,0.004570299419970558,0.6848892647579374,0.3151107352420626,0.06599305353539031,0.04865472144428562,0.022276129028433865,0.021636831171301725,0.04513744327592217,0.029204179132508168,0.0024054344132525152,-0.01502781781348624,0.008161248964233139,0.039439603840789976
0,0,11,0.2,0.16,0.36,0.5555555555555556,0.4444444444444444,0.002824249395773637,0.00017952367061071752,0.0009903093224648885,0.0004300301353328817,0.0007731994044180082,0.004951546612324442,0.0017201205413315268,0.0032314260709929155,0.7421753061543354,0.2578246938456646,0.14121246978868185,0.04691591075107193,0.04951546612324442,0.021501506766644085,0.14121246978868185,0.017721583736574065,6.117554290150032e-05,-0.007497402268054343,0.017952367061071752,0.27616376245945656
1,1,27,0.08,0.12,0.2,0.4,0.6,0.0006353981027433786,0.0,0.0004901362380578256,0.00032675749203855037,0.0002748874387896308,0.0009802724761156512,0.0009802724761156512,0.0,0.5,0.5,0.03176990513716893,0.024779083904696853,0.02450681190289128,0.01633787460192752,0.03176990513716893,0.017788262672224775,0.0038319374819141393,-0.013826086189899778,0.0,0.810079812798665
0,0,9,1.4,0.12,1.52,0.9210526315789473,0.07894736842105263,0.007593140105095153,0.0011819336197398081,0.002447077218547758,0.0029406724553613373,0.002077502582994436,0.08564770264917154,0.008822017366084012,0.07682568528308753,0.9066153962914321,0.09338460370856798,0.37965700525475765,0.25850345300980626,0.1223538609273879,0.14703362276806686,0.35353656388931176,-0.009559608317327717,0.0072311617754786985,-0.14703362276806686,0.10108642800406253,0.34521954023450074
1,0,8,0.16,0.04,0.2,0.8,0.2,0.009747284491514963,0.0011729522788163163,0.004225362380379988,0.00048011761809152453,0.0029941812226613215,0.01690144952151995,0.00048011761809152453,0.016421331903428427,0.972377771564834,0.027622228435166086,0.48736422457574813,0.024005880904576227,0.2112681190189994,0.024005880904576227,0.48736422457574813,-0.024005880904576227,0.0,-0.024005880904576227,0.16421331903428427,1.4517403227621515
1,0,10,0.68,0.48,1.16,0.5862068965517241,0.41379310344827586,0.004026136187957996,-2.836066211124561e-05,0.0015211439559604473,0.0022754867515834276,0.0018864631967308349,0.025859447251327605,0.02730584101900113,-0.0014463937676735261,0.48639719810866944,0.5136028018913306,0.2013068093978998,0.4662639200269436,0.07605719779802236,0.11377433757917138,0.4662639200269436,0.09103119392921966,0.031300699911772145,-0.09911888305394513,-0.002493782358057804,1.5603920452416393
1,1,13,0.0,0.08,0.08,0.0,1.0,0.0,-0.00011022796593196382,0.0,0.0006613677955917829,0.0003353089625820303,0.0,0.0013227355911835659,-0.0013227355911835659,0.0,1.0,0.0,0.05826116741168841,0.0,0.03306838977958915,0.0,0.05038555526419852,0.0,-0.003937806073744943,-0.03306838977958915,2.051212626275152
0,0,47,0.76,1.84,2.6,0.2923076923076923,0.7076923076923077,0.0030521241198758764,-0.00026148089450009815,0.0007746757027596571,0.0008258834339770047,0.001423760224445936,0.014718838352433483,0.03799063796294222,-0.023271799610508737,0.27924463267983374,0.7207553673201663,0.15260620599379382,0.5584992670905786,0.03873378513798285,0.04129417169885024,0.1516309147107986,0.5147255680042706,0.004429491324518874,-0.005000949858674256,-0.01790138431577595,0.3477460718651499
0,0,10,0.88,2.28,3.16,0.27848101265822783,0.7215189873417721,0.0019254467304224976,-0.00020125063177495696,0.0005895568273278438,0.0006477030768847797,0.0006550355388935113,0.012970250201212563,0.03691907538243244,-0.02394882518121988,0.2599804677549007,0.7400195322450993,0.09627233652112488,0.14563028168742553,0.02947784136639219,0.032385153844238984,0.06618629025061384,0.10188036994860927,0.006729958351087867,-0.007202236130111578,-0.015157484291911317,0.004220806482993423
0,1,21,2.2,1.08,3.28,0.6707317073170732,0.32926829268292684,0.005963550792701056,0.0002713771793526945,0.00097474072492055,0.0006890031012641727,0.0010127641127910493,0.05361073987063025,0.018603083734132664,0.03500765613649759,0.7423888833812466,0.25761111661875336,0.2981775396350528,0.09823681821112817,0.048737036246027494,0.034450155063208636,0.23430972048862353,0.06543994408435005,0.003991093621155656,-0.016472310161753163,0.02134613179054731,0.03236496869063331
0,0,21,0.72,0.28,1.0,0.72,0.28,0.004668963359132583,0.0005002636947307337,0.0018315122785073018,0.001136290896656392,0.001456963197224023,0.03296722101313143,0.007954036276594745,0.025013184736536687,0.8056258090928279,0.19437419090717212,0.23344816795662915,0.1987295356802754,0.09157561392536509,0.056814544832819606,0.19575575122220967,-0.002437722649722973,0.002589092085535953,-0.05898018792108558,0.05002636947307337,0.3683287302442028
1,1,23,1.08,0.92,2.0,0.54,0.46,0.0024205859824960596,5.8206987847183995e-05,0.00094672512402558,0.0008709528044873122,0.0008468546752647665,0.02556157834869066,0.02003191450320818,0.00552966384548248,0.5606409325059221,0.4393590674940779,0.12102929912480298,0.12168161915858677,0.047336256201279,0.043547640224365615,0.12168161915858677,0.06425927292166289,0.012029025973685586,-0.037133080179638116,0.00552966384548248,0.0364211075020998
0,0,53,1.52,0.68,2.2,0.6909090909090909,0.3090909090909091,0.002948479614303001,0.00013925999725793384,0.0006548818372877615,0.0006119100060064599,0.0006201033027181615,0.024885509816934936,0.010402470102109818,0.014483039714825119,0.705212082811925,0.29478791718807495,0.14742398071515006,0.07648081858556144,0.03274409186438807,0.030595500300322993,0.14742398071515006,0.06267868157198708,0.004741267864059711,-0.027182021621207544,0.013166399740750108,0.034134163341493655
0,0,9,0.8,2.2,3.0,0.26666666666666666,0.7333333333333333,0.008616900932645444,-0.00019882796385011048,0.0010710753495866033,0.000794367980780808,0.0011675286357317937,0.021421506991732064,0.04369023894294444,-0.022268731951212373,0.3289960464771324,0.6710039535228677,0.4308450466322722,0.1714289561366822,0.05355376747933016,0.03971839903904039,0.4308450466322722,0.15782464138106023,0.003081329713391328,-0.006254244001574483,-0.014845821300808248,0.10874152864057028
1,1,22,0.12,0.12,0.24,0.5,0.5,0.002148155500930282,-3.993054005026396e-05,0.0016085534535861996,0.0017948959738207648,0.00118195744186716,0.004825660360758599,0.0053846879214622945,-0.0005590275607036954,0.4726244617102278,0.5273755382897721,0.10740777504651411,0.10740777504651411,0.08042767267930999,0.08974479869103824,0.10740777504651411,-0.027658481806591695,0.010740777504651411,-0.06316170094439744,-0.004658563005864129,0.7588717194160589
1,0,43,0.32,0.0,0.32,1.0,0.0,0.00598223977591017,0.0006822479152436172,0.0017909007775144953,0.0,0.0016282978506829031,0.014327206220115962,0.0,0.014327206220115962,1.0,0.0,0.2991119887955085,0.0,0.08954503887572476,0.0,0.2991119887955085,0.0,0.0,0.0,0.08954503887572476,0.008188473469214586
0,1,58,2.16,0.2,2.36,0.9152542372881356,0.0847457627118644,0.006132287156865646,0.0005752849199681716,0.0009688159827701486,0.0006833689744586869,0.001024423793370667,0.052316063069588026,0.003416844872293434,0.04889921819729459,0.9386925068425187,0.061307493157481324,0.3066143578432823,0.06128516660017236,0.048440799138507434,0.03416844872293434,0.24350263222346347,-0.003907908137046334,0.002826684078071762,-0.04466160843353384,0.04144001542143609,0.16715852415627616
1,1,15,1.28,0.28,1.56,0.8205128205128205,0.1794871794871795,0.02223429705991864,0.0008423426773188552,0.002845728163000414,0.0066313056168734175,0.005218039682064501,0.09106330121601325,0.04641913931811392,0.044644161897899326,0.6623631415199431,0.3376368584800568,1.111714852995932,1.0186492531011615,0.1422864081500207,0.33156528084367093,0.5693171526957919,0.9178535292912182,-0.0015857276067030332,-0.01967552882320898,0.05723610499730684,1.0710010111712767
1,1,46,0.08,1.04,1.12,0.07142857142857142,0.9285714285714286,0.00034540941336957953,-0.00038788125258485,0.00025998451250786037,0.0005869021778169239,0.0005022282734435541,0.0005199690250157207,0.01525945662324002,-0.014739487598224299,0.032952341650863456,0.9670476583491365,0.017270470668478977,0.08819852537736428,0.012999225625393018,0.02934510889084619,0.08819852537736428,0.048300024889774695,0.022544848469021907,-0.009538205121509269,-0.026320513568257677,0.12032210670350553
0,0,8,0.0,0.16,0.16,0.0,1.0,0.0,-0.0004346979078315514,0.0,0.0011954192465367663,0.0009411612817994872,0.0,0.004781676986147065,-0.004781676986147065,0.0,1.0,0.0,0.14653832612741002,0.0,0.05977096232683832,0.14653832612741002,0.07012068463452814,0.026360745036554944,-0.03954111755483242,-0.05977096232683832,0.01862911745536522
0,0,14,0.68,1.0,1.68,0.40476190476190477,0.5952380952380952,0.0029916468254778117,-6.932001973096795e-05,0.0011484039915851314,0.0009861019726815545,0.0010757726375849358,0.019522867856947235,0.024652549317038863,-0.0051296814600916285,0.4419396376055914,0.5580603623944086,0.14958234127389058,0.1654631494113934,0.05742019957925657,0.049305098634077726,0.16778769261033277,0.1649119061667148,0.01166701080340716,-0.021479489046858508,-0.006106763642966225,0.24929982985383248
0,0,11,0.52,2.0,2.52,0.20634920634920634,0.7936507936507936,0.001076510134476738,-0.0006027861279113098,0.000402466559928867,0.001249934948612994,0.0012599568079370554,0.005232065279075271,0.0624967474306497,-0.05726468215157443,0.07725021404847415,0.9227497859515258,0.0538255067238369,0.3938820200322213,0.020123327996443348,0.0624967474306497,0.10771145428226658,0.2107802565872896,0.006632138761781334,-0.007594530081829198,-0.045448160437757484,0.08424743154668816
